images,ENCODINGS
../test_images/Bahari_HARW-14-00280.R4/image12.jpg,"[ -1.57561917e-02   9.65510961e-03  -3.37671898e-02   9.82604176e-03
   4.14068811e-02   7.94933829e-03   7.75242690e-03  -4.33332636e-04
   3.43271680e-02   4.72037541e-03   1.35863582e-02  -2.03223224e-03
  -2.00525280e-02  -1.36048133e-02   1.66241527e-02   2.15522032e-02
   4.69631664e-02   2.51990762e-02  -2.52387626e-03   7.31656328e-05
  -1.29772571e-03  -4.48442511e-02  -1.15563842e-02  -1.15133566e-03
   2.62730867e-02   2.83248629e-02   1.04515739e-02   1.94060467e-02
  -5.22840321e-02  -5.31958183e-03  -1.53303584e-02   3.18164900e-02
  -7.56125432e-03   9.28247906e-03  -3.71350609e-02   1.66002102e-02
   1.17304530e-02   3.58156441e-03  -1.68210547e-02   1.71073321e-02
   3.80307809e-02   6.37430605e-03  -9.58120730e-03  -1.53598646e-02
  -1.54095991e-02   6.61836332e-03   1.42583949e-02   1.28423516e-02
  -3.67435887e-02  -1.05632115e-02  -3.74265481e-03  -1.82693033e-03
   1.55246137e-02  -1.11179221e-02  -8.32416397e-03   2.47031413e-02
  -2.34542862e-02  -4.75387461e-03  -1.46297477e-02  -2.60077883e-03
   1.31548848e-02   1.35988444e-02  -2.62576900e-03   2.33885907e-02
   9.36248340e-03   3.05794757e-02   2.14146543e-02  -1.49772102e-02
   5.27888304e-03  -9.60079674e-03  -7.80812697e-03  -1.16745699e-02
   1.81981064e-02   3.72712910e-02   2.82663833e-02  -1.06434980e-02
  -3.78382858e-03   3.06909159e-03   4.22836468e-02   2.74246410e-02
   1.59928408e-02  -2.87972055e-02   1.54781733e-02  -1.23850186e-03
   1.43240076e-02   3.65356952e-02  -3.17818560e-02  -4.41466235e-02
  -2.15812377e-03   1.38771273e-02  -1.94352679e-02   1.91711448e-02
   1.08177895e-02  -4.43033315e-02  -3.19147483e-02   3.36681940e-02
   7.39112217e-03   1.39285661e-02   2.50576250e-02   6.18699193e-03
   4.77665104e-02   2.10493226e-02  -4.72501852e-02  -1.80334691e-02
  -5.32505056e-03   3.16374237e-03  -3.23902182e-02  -7.72502692e-03
  -2.74079870e-02  -1.20822657e-02  -5.85680827e-03  -6.37823949e-04
   1.00124283e-02  -3.01382504e-02   3.18939351e-02  -6.96943700e-02
  -1.67114288e-02   5.28620277e-03  -7.70307612e-03  -1.24296080e-02
  -3.59399035e-03  -1.41390096e-02  -1.47389743e-04  -8.60798080e-03
   1.57181416e-02   1.62444897e-02   1.83706470e-02   2.83083820e-04]"
../test_images/Bahari_HARW-14-00280.R4/image42.jpg,"[ -3.13572213e-02  -2.82365605e-02  -2.05817707e-02   2.42228974e-02
  -3.52099985e-02   3.83645967e-02   6.88527897e-03  -4.55406904e-02
  -1.32784881e-02  -5.75847516e-04  -3.08258049e-02  -1.88889187e-02
   3.09749413e-02   3.57954716e-03  -1.17601622e-02  -5.95586039e-02
   4.23392765e-02   5.99581143e-03  -2.04155780e-03   1.42175304e-02
  -1.19704027e-02  -1.42619535e-02   6.79001398e-03  -1.44442972e-02
   1.18668806e-02   8.31567310e-03   3.09364474e-03  -2.91979555e-02
  -1.03738289e-02  -1.86304636e-02   3.82155254e-02   1.69776892e-03
  -1.57957803e-02   2.57569794e-02  -4.74806846e-04  -1.34334899e-02
   1.03033464e-02   1.61757115e-02  -2.10990682e-02   2.29746588e-02
   4.02911641e-02  -9.80580691e-04  -1.28068514e-02  -2.24196054e-02
   1.62396692e-02  -2.01397501e-02   8.63441237e-05  -1.11605013e-02
   3.27024609e-03  -1.40830446e-02  -2.48636566e-02   1.10647827e-02
   1.89972366e-03   1.62437148e-02  -1.57354213e-02   1.52177096e-03
  -6.28035609e-03  -1.80778150e-02   1.53292995e-02  -4.17563729e-02
   5.21695986e-02   5.64744347e-04  -2.15760879e-02   2.40434296e-02
  -2.72570625e-02   1.83230471e-02   1.03317131e-03  -1.93918291e-02
  -6.76222472e-03   3.01023126e-02   4.29893993e-02   3.52941360e-03
  -1.52019802e-02  -2.93121440e-03   3.22206132e-02  -4.04052846e-02
  -3.70106436e-02  -4.12488403e-03  -4.32022207e-05   8.79200548e-03
   1.78378727e-02  -7.82694574e-03   8.55399761e-03   4.98242024e-03
   3.62719037e-02  -1.41965486e-02  -6.30393100e-04  -3.54440808e-02
  -1.96514782e-02  -7.13150064e-03   2.62862090e-02  -4.95862104e-02
   8.28099786e-04  -4.01453823e-02   9.05257277e-03  -7.41719967e-03
  -5.60886320e-03   1.22909062e-02  -2.61368765e-03  -3.40962522e-02
  -1.64186414e-02   2.57618353e-03  -2.58273948e-02  -1.43161444e-02
   3.66464024e-04   2.67333277e-02   2.08569095e-02  -4.28489335e-02
   2.48688068e-02   6.84860907e-03  -4.65953304e-03   1.83344204e-02
   2.22410019e-02  -1.50727732e-02  -4.34993580e-03   1.14775859e-02
   2.92081814e-02  -9.09793004e-03  -2.32691634e-02  -1.34225348e-02
  -5.83488196e-02   2.28351578e-02   1.63625032e-02  -2.46440955e-02
  -2.23483033e-02   2.09088176e-02   3.34914844e-03  -4.56723478e-03]"
../test_images/Bahari_HARW-14-00280.R4/image8.jpg,"[-0.03435315  0.00975309 -0.00184123 -0.01933731  0.00228156 -0.04619211
 -0.00148272  0.00834374  0.00214671  0.04662504 -0.03057162 -0.02790759
  0.02455526 -0.03199019 -0.00581609  0.00520393 -0.00092337  0.02160451
  0.01229289 -0.00999299  0.02965518 -0.02365112  0.01746126  0.01117265
  0.04134552  0.02006154 -0.00257856  0.02118897  0.02516135 -0.05474189
 -0.00550915 -0.01473852 -0.00628691 -0.04290704  0.01608809 -0.01921664
  0.00687148  0.03708783 -0.02316686 -0.02190988  0.04551365 -0.04563428
  0.01797896  0.01312164  0.00722388 -0.05203432  0.01613114  0.01194467
 -0.04072851 -0.03612906 -0.00952149  0.02636852 -0.01914089  0.01789124
 -0.01435829 -0.00811192  0.03761316  0.00873662 -0.0133261   0.01202309
 -0.01156137  0.05666743  0.0123551   0.01183082  0.00477778  0.04799476
 -0.01006331 -0.01879785 -0.00142445 -0.02627945 -0.00545903  0.0041894
  0.0538695  -0.00785656 -0.01745244  0.01184211 -0.00860406 -0.02108164
 -0.01638094  0.00690957 -0.01442814 -0.00891557 -0.01670489 -0.00809722
 -0.02195957 -0.03034551  0.01265179  0.01367758 -0.02136732 -0.03572599
  0.04399739 -0.00397888 -0.0194649  -0.01064411  0.05315823  0.03516219
  0.003231    0.02873004  0.00064407  0.00615003 -0.00200682 -0.00875947
  0.01366106 -0.02840888 -0.0010683   0.00689427 -0.00177014 -0.02330975
 -0.00983255  0.02600606  0.02033553 -0.00292515  0.00294317  0.0280555
 -0.01042072 -0.00195174 -0.0378327   0.0109877   0.00164244 -0.00714538
  0.03479628 -0.00597649 -0.0095916  -0.0091439   0.0138648  -0.01907175
  0.03813519  0.03570592]"
../test_images/Bahari_HARW-14-00280.R4/image17.jpg,"[-0.00597656 -0.00304835 -0.02188431  0.00567712  0.03448125  0.00856952
 -0.01212626  0.03745027 -0.01999953  0.02634967 -0.00322351  0.01072685
 -0.02416477 -0.01300627 -0.01790792  0.00060222 -0.0228033   0.02833792
  0.03411569 -0.00991152  0.0102355  -0.01005827 -0.05364652  0.04960201
  0.03196213  0.02029422 -0.00380193  0.00437116 -0.01521648 -0.00184012
  0.03106642  0.00043328 -0.00943403 -0.00135338 -0.00182752  0.00691973
 -0.0240882   0.00548616 -0.01955845 -0.00655269 -0.03033803 -0.01288179
 -0.03821708  0.00868491  0.00034845  0.02254758 -0.00040091 -0.01937998
  0.01219573  0.00738361 -0.00537076 -0.00591481  0.01577036 -0.01250427
  0.03175048  0.00025997  0.01037104  0.00228902  0.01711545  0.03070115
  0.00464565 -0.01017167  0.01431857 -0.02143971 -0.02757522 -0.00432263
  0.00774229  0.02166362  0.0043746   0.00971838 -0.0022727  -0.02491316
 -0.04090744 -0.0036319  -0.01732284  0.00479523 -0.01357041 -0.00541568
 -0.018524    0.02553573 -0.0253738   0.01793526 -0.01115215  0.02464493
 -0.03884434  0.00792562 -0.03049061  0.03378335 -0.00531909  0.00133497
  0.0088414  -0.03002276  0.04010189  0.03227798 -0.01267062  0.00934779
  0.01583169 -0.03703202  0.00481355  0.03544224 -0.02291096  0.04067099
 -0.03157496  0.01780663  0.02287241 -0.02177418 -0.0059287   0.0077345
 -0.03829088 -0.00952763  0.01375112 -0.01816091  0.03582175  0.00143177
 -0.00073319 -0.00602805 -0.02292489 -0.02286331 -0.00646342  0.00131196
  0.01557602  0.00929288  0.00660887 -0.01534188  0.02104731  0.01327331
  0.02685329  0.02961669]"
../test_images/Bahari_HARW-14-00280.R4/image13.jpg,"[-0.0135521   0.00849813  0.00117329  0.00084406 -0.01481212  0.01590806
  0.01542368 -0.00380307 -0.00891991 -0.02680822  0.02045961 -0.0085827
 -0.00775163  0.01662897  0.00519077  0.01624469 -0.03662806  0.02048428
  0.0213139   0.02486418 -0.02933883 -0.00663881 -0.01744761  0.01905647
 -0.03023299 -0.00843184 -0.00050298  0.04812462  0.02174905  0.00297596
  0.03241921  0.00975539  0.00956474 -0.01767406  0.0246138   0.05486806
 -0.04189724 -0.00871733 -0.04177365 -0.02738832  0.00373373 -0.06336947
 -0.02669924  0.01056377  0.02554404  0.03126948  0.02388643  0.02426448
 -0.02476088 -0.02386287  0.02651644 -0.00246609 -0.03333831 -0.01385123
  0.02004556 -0.02145906  0.02684566 -0.00767862 -0.02094813  0.01090296
  0.01138246 -0.00811019  0.01427782  0.00022943 -0.03491478  0.00632753
 -0.04005753 -0.01538273  0.02671316 -0.02808665  0.00926766 -0.0186541
 -0.03296994 -0.00158668 -0.00421206 -0.00499432  0.00426325 -0.00753776
 -0.0121537  -0.01301304 -0.00606723  0.017001    0.02512156 -0.01982639
  0.00567334  0.03171169 -0.0079214   0.01566488  0.02727437 -0.04226385
 -0.00681963 -0.03369682  0.01266782  0.03508746 -0.0037541   0.03628523
 -0.02201356 -0.03259971  0.02473431  0.02590503  0.01372831 -0.03323814
 -0.00264038  0.02373254 -0.03414743 -0.00036568  0.00076818 -0.0047412
  0.0110145   0.05645902  0.00709897 -0.00131984 -0.02493218  0.03027501
 -0.00061805  0.00541434  0.01120007  0.03533442  0.02235436 -0.03414345
 -0.02688257  0.03994805 -0.03393461  0.00110355  0.03008862 -0.01908763
  0.00855921 -0.01687182]"
../test_images/Bahari_HARW-14-00280.R4/image24.jpg,"[  1.87765937e-02  -9.48185660e-03   1.02588674e-02   8.90449341e-03
   2.70407405e-02  -3.26649472e-02   3.87526639e-02  -3.46609578e-03
   2.42768768e-02   2.30016466e-02   1.85200814e-02   1.61849754e-03
   2.85208994e-03   6.29350485e-04   1.54151479e-02  -6.40531071e-04
  -2.59348284e-03  -1.04029831e-02   1.37511827e-02  -8.29949602e-03
  -3.97264622e-02   1.13594262e-02  -5.45803569e-02  -1.00725889e-03
   2.46272963e-02  -3.41991745e-02   1.75864827e-02   1.00191375e-02
   2.01995634e-02  -7.10228505e-03   1.23182507e-02   3.17577715e-03
   2.22934671e-02  -8.46482441e-03   2.43632076e-03  -1.05644790e-02
  -5.72918914e-03  -9.98703670e-03  -2.90569104e-02   4.70984206e-02
   2.58866586e-02   7.44967815e-03  -3.25062200e-02  -2.94662341e-02
  -7.87814334e-03   3.02899238e-02  -2.44463813e-02  -1.63060240e-02
   1.82264466e-02   1.67758130e-02  -1.96231026e-02   3.44930543e-03
  -6.03194023e-03   1.06110098e-03  -3.63019146e-02  -1.17998640e-03
  -2.24300995e-02   1.84530392e-02  -5.86055219e-03  -1.77106820e-02
  -2.29723379e-02   5.56477532e-03  -9.05808411e-04  -1.84400156e-02
  -6.36055693e-03   1.13473115e-02  -9.26122256e-03   4.18203026e-02
  -2.64241584e-02   2.45283023e-02   1.08942473e-02  -1.50887314e-02
  -1.61389485e-02  -3.34199704e-02  -1.73991919e-02  -8.47283751e-03
  -2.28409208e-02  -3.80303687e-03   2.91841496e-02  -1.54116582e-02
   6.22816803e-03  -1.39682787e-02  -2.46587880e-02   1.11893949e-03
  -1.68833267e-02   2.94631254e-02  -1.19533557e-02  -1.09720835e-03
   1.35089066e-02   2.75072139e-02   7.90792983e-03   3.61151970e-03
  -1.54911750e-03   3.10596246e-02  -3.02502066e-02   2.41131410e-02
   4.22451571e-02   1.00390101e-02   5.26513322e-05   4.50796857e-02
  -7.36229401e-03   9.07895435e-03  -2.61297263e-03  -2.91434396e-02
  -6.28537359e-03  -8.68053699e-04  -1.91343296e-02  -2.11530719e-02
  -1.94351170e-02   2.24421099e-02  -1.49994134e-03   9.55552608e-03
   2.58686836e-04  -7.81906396e-03  -1.55422017e-02  -1.28694195e-02
   2.35618595e-02  -2.24283021e-02   6.15324453e-03  -2.18429808e-02
  -2.74384581e-02  -2.85108909e-02  -9.70838685e-03  -3.34694125e-02
   1.69950910e-03  -3.58693115e-03  -1.54126473e-02  -7.73695856e-03]"
../test_images/Bahari_HARW-14-00280.R4/image41.jpg,"[-0.01830846 -0.00316123  0.00321693  0.04526796  0.00059866  0.01344338
  0.00483942 -0.03367664 -0.02597746 -0.01625373  0.03713543  0.01591674
 -0.02187825 -0.00569986  0.00619699  0.02982618  0.01280863  0.00074131
 -0.02441997 -0.00462816  0.01347519 -0.04885691  0.00684091 -0.00347712
  0.01365734 -0.01431812  0.01787939  0.02190878 -0.02766824 -0.02733494
 -0.04288819 -0.03009922 -0.00842811  0.022368   -0.03249475 -0.00223142
 -0.00420499 -0.04343146 -0.04301114 -0.01054049 -0.00534758 -0.0013927
  0.01238733 -0.01557978 -0.00599593 -0.02794196  0.02250905 -0.04995496
 -0.02921891  0.0361115   0.0385717  -0.01119324  0.00866302  0.02246782
  0.02294389 -0.01595701 -0.02222174 -0.01393875  0.01447882 -0.0303794
  0.04502558 -0.05542137 -0.03566778  0.01375572  0.00934137 -0.0116789
  0.01952673  0.03655413 -0.00217902  0.0128313   0.01299252  0.00462392
 -0.00054367  0.01039038  0.01778857 -0.01326813 -0.03328445 -0.0145
 -0.00747183  0.00182049 -0.03520259 -0.01145876 -0.01178411 -0.02119863
 -0.03548217 -0.03560498 -0.00075233  0.01601951 -0.02195544 -0.01573498
  0.02930973  0.01089161 -0.01457527  0.01671648 -0.00249253  0.03776334
 -0.01970145  0.02461472  0.02037667 -0.0162474   0.01235141 -0.02251718
 -0.00290738  0.00549066 -0.02471423 -0.02500302  0.02621129  0.03493359
  0.04647814 -0.00643665  0.0283452   0.00374569  0.02163359 -0.02765669
 -0.01927186  0.04324301  0.01788387 -0.00371392  0.00103555 -0.01668398
 -0.01899835 -0.01874133  0.00361527  0.02882945  0.00705388  0.00077466
 -0.02453703  0.03010956]"
../test_images/Bahari_HARW-14-00280.R4/image21.jpg,"[-0.03572565  0.01362677 -0.00643651 -0.01578417 -0.00558545 -0.01532018
  0.00891717 -0.00577351  0.00258786 -0.02992799 -0.05178282  0.02799341
 -0.00229118  0.0018928   0.02379683 -0.01978361 -0.01162472 -0.03549708
 -0.00624956  0.03659856 -0.00916964 -0.00076063  0.01084919 -0.02772703
  0.01237193 -0.00473073 -0.00301054 -0.02089353 -0.01340149 -0.04475962
  0.03066823  0.01219465 -0.01004511  0.05025268 -0.02829613 -0.02766386
  0.00441668  0.01434641  0.01975896  0.00832779  0.01098747 -0.03291188
 -0.00675424 -0.00760025  0.01570439  0.02298967  0.03067251  0.03703722
 -0.02670588  0.01482009  0.03443345  0.00571907 -0.05664426  0.00443991
  0.02058963 -0.01373771 -0.03551701 -0.00914404 -0.0107623  -0.00018736
 -0.0577553  -0.01035105 -0.00739054 -0.05592387 -0.00843712 -0.00296084
  0.00961186 -0.01161769 -0.03197189  0.0093812   0.00586017 -0.00695482
  0.02425609 -0.01353972  0.03392845 -0.00430867  0.00934273  0.00174105
  0.00511559  0.01231956  0.02389991  0.00331447  0.02286085  0.0352782
 -0.02038485  0.00996326 -0.0188896  -0.0068508   0.04425889 -0.01908626
  0.00271846  0.00997118  0.01484136  0.00079476  0.00380538  0.04912502
 -0.00749152 -0.02226566 -0.02899456  0.01206343  0.00962531 -0.0145876
 -0.00076375 -0.03238108  0.01081554  0.02128411  0.03099949  0.01598497
  0.01347013  0.0076024  -0.00961959  0.01508805  0.0192556   0.00300966
 -0.01410786 -0.00410259 -0.0137494  -0.01837398  0.03066586 -0.04250869
 -0.0078723  -0.01858927 -0.00178178 -0.01883736 -0.01837702  0.03220091
  0.0290103  -0.02793874]"
../test_images/Bahari_HARW-14-00280.R4/image27.jpg,"[  3.45360972e-02  -1.11122830e-02  -2.48684548e-02  -2.63626203e-02
   1.74662434e-02   3.06843128e-02   1.01694828e-02  -1.90223698e-02
  -3.27873714e-02  -5.42673795e-03  -3.08490656e-02   3.48311216e-02
  -4.56609651e-02   2.48505194e-02  -1.76545884e-02   2.32445728e-02
   2.31426880e-02  -2.84552798e-02   1.06803584e-03   5.45932027e-03
   3.74002568e-03  -6.78294618e-03   3.95279611e-03  -2.62543522e-02
   9.02820751e-03   2.07923446e-03   3.04023623e-02   1.43956766e-02
  -3.21485773e-02   1.79415438e-02   2.07682513e-02   3.47744487e-02
   3.93163189e-02   8.31199577e-05  -1.75240356e-02  -1.24852331e-02
  -1.65723935e-02  -3.03672021e-03  -2.10151784e-02   2.87003461e-02
  -1.00985160e-02   5.35173528e-03  -8.40747543e-03  -4.91086254e-03
   1.37125636e-02   3.14605655e-03  -7.26183597e-03   2.18448769e-02
   4.37538559e-03   4.67408029e-03  -2.77135540e-02  -2.64276639e-02
   1.89446155e-02  -1.56864449e-02   2.17028689e-02   1.89651735e-02
   1.48700085e-02  -7.94766820e-04  -4.66588177e-02   2.60748528e-03
   1.48044759e-02   1.53657030e-02   1.98684745e-02   1.20072253e-02
  -1.26027007e-04   5.92016205e-02   1.20570539e-02   4.00310755e-03
  -4.19681445e-02  -4.97720344e-03   3.92097840e-03   3.63129713e-02
   2.97569111e-02  -5.68787800e-05   1.73928856e-05  -7.81677850e-03
  -4.53646120e-04   9.38227586e-03   2.93134078e-02   3.21511514e-02
   3.88626046e-02   1.63583597e-03   1.25061451e-02   2.39613722e-03
   4.08309847e-02   1.80906150e-02  -3.20516676e-02  -7.29265297e-03
  -3.62570509e-02   9.56098433e-04   2.20908523e-02   1.58814644e-03
   4.37474437e-02  -1.74050741e-02  -5.91716147e-04  -1.36582302e-02
  -1.79890022e-02  -2.40502432e-02  -1.87954586e-02   6.79328153e-03
   1.47567177e-02   1.08491080e-02   2.58074398e-03  -4.16038372e-03
   6.78163581e-03   3.01217400e-02  -1.66071728e-02   1.61174405e-02
   5.24442550e-03  -2.28897370e-02  -1.93254754e-03   2.30614264e-02
  -1.12133129e-02  -1.09184692e-02  -3.06800343e-02   2.19687750e-03
  -1.11955488e-02  -6.07843921e-02   9.41490941e-03  -9.10666306e-03
   1.24322558e-02  -4.77661155e-02   6.61129924e-03   2.63010096e-02
   2.57982779e-03  -5.35406498e-03  -1.56260934e-02   1.43506676e-02]"
../test_images/Bahari_HARW-14-00280.R4/image64.jpg,"[  1.30192507e-02  -2.00367961e-02  -2.66406052e-02  -7.03138392e-03
  -5.49540948e-03  -5.22432700e-02   1.77307352e-02  -7.22051598e-03
   2.64607789e-03  -2.24101860e-02   2.31164172e-02   1.02252066e-02
   2.70656459e-02  -2.22150218e-02   2.39437912e-02  -1.22474413e-02
   2.42638253e-02   7.40598375e-03   1.94300711e-02  -1.33272447e-02
   1.11597553e-02   3.20542641e-02   1.60782859e-02  -1.92024391e-02
   3.48962024e-02   2.03754473e-02  -9.47299507e-03  -1.98006947e-02
  -2.52436679e-02  -3.72321904e-03   4.80396021e-03   1.01112006e-02
  -1.62562411e-02  -2.77405493e-02   1.77850258e-02   2.09312141e-03
   1.58760566e-02  -3.90754119e-02  -1.58519838e-02  -2.22453084e-02
   1.58691891e-02   2.45092642e-02  -6.22053957e-03   2.45819520e-02
   1.68707245e-03  -3.44823077e-02   1.31015177e-03  -1.05022741e-02
   2.71633267e-02   1.50800394e-02   8.33923649e-03  -2.01133043e-02
   2.59267036e-02   3.12474016e-02   1.52591001e-02   2.31638253e-02
   2.28727777e-02  -2.05701552e-02   3.38209309e-02   2.05965620e-03
   2.83294357e-02  -1.06036779e-03  -3.80246295e-03   6.56888878e-04
   1.02676712e-02   4.68409667e-03   1.07561974e-02  -2.63883881e-02
  -4.30017663e-03  -1.63472872e-02  -3.58828716e-02   8.23214650e-03
   3.02949734e-03  -9.35262768e-04   8.82790191e-04   1.11437179e-02
   4.05184180e-02  -1.98284574e-02  -3.32946219e-02  -3.24827172e-02
   2.81632934e-02  -4.75787893e-02  -5.63760027e-02   6.46839757e-03
   3.56128346e-03  -4.90244105e-03  -2.55206805e-02   7.87743367e-03
  -2.70679942e-03   2.43179239e-02  -3.31432628e-03  -2.38018241e-02
   5.18705091e-03   3.65443081e-02   2.96905823e-02   3.01420949e-02
  -2.60167196e-02  -2.04744898e-02  -5.20235021e-03  -5.65255759e-03
   6.10822737e-02  -1.38219269e-02  -7.48145301e-03   1.18050110e-02
   1.34879854e-02   2.93856002e-02   2.11275667e-02  -5.51298144e-05
  -2.10434403e-02  -1.04112318e-02  -1.98067985e-02  -1.40910475e-02
  -1.51452878e-02  -4.65944074e-02   1.12504223e-02   8.33232794e-03
  -2.06286181e-02   8.89236946e-03  -1.74573762e-03   1.06515661e-02
  -6.80916989e-03  -2.05295887e-02   2.90033128e-02   2.74488740e-02
   2.11702622e-02  -2.50461102e-02  -2.92385160e-03  -8.57121497e-03]"
../test_images/Bahari_HARW-14-00280.R4/image46.jpg,"[ -1.96143650e-02  -3.56544591e-02  -1.85978096e-02  -9.78639349e-03
  -2.16561686e-02   1.51644723e-04  -2.30019186e-02   1.40903201e-02
  -2.35038437e-02   1.19393636e-02   5.90742612e-03   1.74077451e-02
  -5.41511066e-02   6.08813018e-03   2.59355623e-02  -1.56545676e-02
   2.00512409e-02  -1.11613255e-02  -2.36550234e-02   1.06902355e-02
   1.26345688e-03   1.16083464e-02  -1.47698901e-03   2.17161085e-02
  -2.03884356e-02  -2.24223523e-03  -9.19585302e-03  -8.24617501e-03
   3.53437178e-02  -2.87427418e-02   3.95352058e-02   3.48147308e-03
  -3.51544470e-02  -5.53925056e-05  -1.17946938e-02   3.88248898e-02
  -7.25468434e-03  -1.64870806e-02  -2.38316450e-02  -3.80616076e-02
   2.51592579e-03  -2.44418103e-02  -3.06281764e-02  -2.25751083e-02
  -1.10269384e-02  -1.44931022e-03   1.80795079e-03   1.51649602e-02
  -1.43055189e-02   8.30458663e-03   9.02802031e-03  -2.80100424e-02
   3.09438985e-02   8.46561044e-03  -2.21791910e-03  -7.41543889e-04
   3.69858295e-02   1.25366179e-02  -3.36283934e-03  -1.09954523e-02
   3.13083790e-02  -2.85799131e-02   1.83057282e-02  -1.42154749e-03
  -1.61932781e-03   1.84889473e-02  -1.41483322e-02   2.61916220e-02
  -1.89311150e-02   4.77684708e-03  -4.23710681e-02  -6.51120115e-03
  -4.63396870e-02  -6.00086292e-03   2.84602400e-02  -2.55304966e-02
   1.59128364e-02  -2.96811033e-02  -1.19256517e-02   4.43344517e-03
  -5.33471350e-03  -1.84685532e-02  -3.29102622e-03   3.16412300e-02
  -3.46139781e-02   6.96679298e-03   1.13671059e-02   8.16407129e-02
   6.95620244e-03  -4.46040556e-03   7.42668007e-03  -2.32666470e-02
   5.01523260e-03  -2.33979104e-03   2.11457890e-02  -1.45109035e-02
   2.72544604e-02  -3.36807929e-02   5.01436135e-03  -4.06489987e-03
  -6.64789900e-02   2.75070127e-02  -1.08751869e-02  -3.13757709e-03
   1.90552175e-02   5.83532546e-03   7.39966054e-03   8.92116502e-03
  -2.18826141e-02   8.12283158e-03  -3.59720513e-02   2.75233127e-02
  -1.49820019e-02  -3.69592011e-02   2.64097322e-02  -1.70040748e-03
  -1.04016783e-02  -1.48973949e-02  -1.53254368e-03  -4.02194336e-02
  -1.15549704e-02   1.65287387e-02  -2.36012898e-02   2.58950163e-02
   4.61337809e-03   1.24568830e-03   2.49214489e-02   6.72891270e-03]"
